Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Square Footage,Square Footage Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Phone,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Real Boston FC,https://realbostonfc.com/,Boston,MA,School,futsal,Indoor and outdoor,,,,,,,,(508) 405-6631,,,,,,,,,realbostonfc.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://realbostonfc.com/ | https://realbostonfc.com/about-us | https://realbostonfc.com/programs | https://realbostonfc.com/programs/fall-program | https://realbostonfc.com/programs/winter-program | https://realbostonfc.com/programs/spring-programs | https://realbostonfc.com/programs/summer-program,Playwright,https://realbostonfc.com,https://realbostonfc.com/,
Rec,https://partner.rec.us/,Watertown,MA,Unknown,pickleball; tennis,Indoor and outdoor,,,,,,,,,,,,,,,,,partner.rec.us,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://partner.rec.us/ | https://partner.rec.us/products/programming | https://partner.rec.us/products/memberships | https://partner.rec.us/products/facilities | https://partner.rec.us/careers | https://partner.rec.us/blog/every-community-is-different-your-courts-platform-should-be-too,Playwright,https://partner.rec.us,https://partner.rec.us/,
Recreation Centre,https://www.jwhayden.org/,Lexington,MA,College / University,pickleball; tennis; basketball,Indoor and outdoor,,,,,,,,(781) 862-8480,reccentre@jwhayden.org,,,,,,,,jwhayden.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.jwhayden.org/ | https://www.jwhayden.org/about | https://www.jwhayden.org/programs | https://www.jwhayden.org/aquatics | https://www.jwhayden.org/skating | https://www.jwhayden.org/physical-education | https://www.jwhayden.org/summer-camp,Playwright,https://jwhayden.org,https://www.jwhayden.org/,
Regan Family Pickleball,https://reganfamilypickleball.com/,Boston,MA,Pickleball Club,pickleball; tennis; padel,Indoor and outdoor,8,"Cape and Western Mass. 3 days ago ... Boston Pickle Club, Norwell — about 20 miles east. Eight indoor courts with a strong teaching staff. Pickles Indoor Pickleball, Hanover — about ... 3 days ago .",,,,,,,,,,,,,,,reganfamilypickleball.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://reganfamilypickleball.com/ | https://reganfamilypickleball.com/courts/ | https://reganfamilypickleball.com/about/ | https://reganfamilypickleball.com/courts/picklebos-charlestown/,Playwright,https://reganfamilypickleball.com,https://reganfamilypickleball.com/,
Regis (Mass.),https://goregispride.com/landing/index,Weston,MA,College / University,basketball; volleyball,Indoor and outdoor,,,,,,,,(781) 768-7141,,,,,,,,,goregispride.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://goregispride.com/landing/index | https://goregispride.com/information/Facilities/Athletic_Facilities | https://goregispride.com/information/Facility_Availability | https://goregispride.com/information/directory/index | https://goregispride.com/information/Team_Mentoring | https://goregispride.com/general/2026-27/releases/20260811etjkfv,Playwright,https://goregispride.com,https://goregispride.com/landing/index,
Regis College,https://www.regiscollege.edu/,Weston,MA,College / University,tennis; basketball; volleyball,Indoor and outdoor,6,ne running track around the field A softball diamond with dirt infield and grass outfield Six tennis courts Indoor facilities include: A gymnasium with regulation-size basketball and volleyball cou,,,,,,(781) 768-7000,,,,,,,,,regiscollege.edu,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.regiscollege.edu/ | https://www.regiscollege.edu/admission-and-aid/apply-regis/request-program-information | https://www.regiscollege.edu/academics/schools/theresa-wood-lavine-professional-studies-programs | https://www.regiscollege.edu/academics/fast-track-programs | https://www.regiscollege.edu/academics/special-programs | https://www.regiscollege.edu/academics/program-finder | https://www.regiscollege.edu/about-regis/regis-glance,Playwright,https://regiscollege.edu,https://www.regiscollege.edu/,
Rentals & Reservations - MIT Recreation,https://www.mitrecsports.com/,Cambridge,MA,Private Club,pickleball; tennis; basketball; volleyball; badminton; squash,Indoor and outdoor,2,"MORE OF ROCKWELL CAGE duPont Athletic Center The duPont Athletic Center is equipped with 2 basketball courts, a fencing room, wrestling room, multiple squash courts, and the T-Club Lounge for additi",477053,". For self-guided tours, you may drop-in to the Zesiger Center at anytime. 1 Membership = 477,053 Square Feet of Recreation Becoming a member of MIT Recreation grants you access to multiple facilitie",,,,,,,,,,,,,mitrecsports.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.mitrecsports.com/ | https://www.mitrecsports.com/join/memberships/ | https://www.mitrecsports.com/join/member-amenities/ | https://www.mitrecsports.com/work-out/instructional-programs/ | https://www.mitrecsports.com/work-out/youth-programs/ | https://www.mitrecsports.com/visit/facility-hours/ | https://www.mitrecsports.com/visit/facilities-and-tours/,Playwright,https://mitrecsports.com,https://www.mitrecsports.com/,
"Residential Backyard Basketball Court, Rinks & Putting Greens",https://360sportscapes.com/,Boston,MA,Unknown,pickleball; tennis; basketball; volleyball; badminton; racquetball; handball,Indoor and outdoor,,,,,,,,(877) 937-4360,,,,,,,,,360sportscapes.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://360sportscapes.com/ | https://360sportscapes.com/contact-us/ | https://360sportscapes.com/about/ | https://360sportscapes.com/products/sportscapes/athletic-courts/ | https://360sportscapes.com/products/sportscapes/pickleball-court-installation-professionals/ | https://360sportscapes.com/products/sportscapes/bocce-court-installation/ | https://360sportscapes.com/products/sportscapes/shuffleboard-court/,Playwright,https://360sportscapes.com,https://360sportscapes.com/,
Ridge Club,https://ridgeptc.com/,Acton,MA,Country Club,pickleball; tennis,Indoor and outdoor,11,"ountry Club, our brand new Plexi-Pave Pickleball courts shine in vibrant blues and green. 11 Pickleball Courts with permanent nets are thoughtfully fenced and the entire court area is protected by a h",,,Kevin,Curley,Owner,(508) 397-3491,,info@ridgeptc.com,kevin@ridgeptc.com,kevin.curley@ridgeptc.com,kevincurley@ridgeptc.com,kcurley@ridgeptc.com,k.curley@ridgeptc.com,kevinc@ridgeptc.com,ridgeptc.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://ridgeptc.com/ | https://ridgeptc.com/membership/ | https://ridgeptc.com/court-rentals/ | https://ridgeptc.com/contact-us/,Playwright,https://ridgeptc.com,https://ridgeptc.com/,
Riverbend School,https://riverbendschool.org/,Natick,MA,School,basketball; volleyball; badminton,Indoor and outdoor,,,,,Nick,Lazaros,Facilities Manager,(508) 655-7333,,,nick@riverbendschool.org,nick.lazaros@riverbendschool.org,nicklazaros@riverbendschool.org,nlazaros@riverbendschool.org,n.lazaros@riverbendschool.org,nickl@riverbendschool.org,riverbendschool.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://riverbendschool.org/ | https://riverbendschool.org/about-us/at-a-glance/ | https://riverbendschool.org/about-us/ | https://riverbendschool.org/about-us/faculty-staff/ | https://riverbendschool.org/about-us/our-campus/ | https://riverbendschool.org/about-us/strategic-plan/ | https://riverbendschool.org/about-us/diversity-equity-and-inclusion/,Playwright,https://riverbendschool.org,https://riverbendschool.org/,
Rt.12 Pickle,https://www.rt12pickle.com/,West Boylston,MA,School,pickleball; tennis; badminton,Indoor and outdoor,9,"eball club | 184 West Boylston Street ... Rt. 12 Pickle is an indoor pickleball club with 9 indoor courts located in Worcester County, Massachusetts. Rt. 12 Pickle is an indoor pickleball club wi",,,,,,(774) 261-8121,,info@rt12pickle.com,,,,,,,rt12pickle.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.rt12pickle.com/ | https://www.rt12pickle.com/discounted-memberships | https://www.rt12pickle.com/memberships | https://www.rt12pickle.com/senior-programs | https://www.rt12pickle.com/about-us | https://www.rt12pickle.com/contact,Playwright,https://rt12pickle.com,https://www.rt12pickle.com/,
Salisbury Country Club,https://www.salisburycountryclub.com/,,MA,Country Club,pickleball; tennis,Indoor and outdoor,3,"ountry Club The Indoor Sports Facility (ISF) is an extensive fitness center that features three indoor tennis courts, a golf swing room, and a supervised fitness area ...",,,,,,(804) 794-6841,,membership@salisburycountryclub.com,,,,,,,salisburycountryclub.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: mention. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.salisburycountryclub.com/ | https://www.salisburycountryclub.com/web/pages/membership | https://www.salisburycountryclub.com/web/pages/programming | https://www.salisburycountryclub.com/web/pages/request-info-membership | https://www.salisburycountryclub.com/web/pages/request-info-hr,Playwright,https://salisburycountryclub.com,https://www.salisburycountryclub.com/,
School for Boys,https://www.belmonthill.org/,Belmont,MA,School,squash,Indoor and outdoor,,,,,,,,(617) 484-4410,,,,,,,,,belmonthill.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.belmonthill.org/ | https://www.belmonthill.org/about | https://www.belmonthill.org/about/welcome-from-our-head-of-school | https://www.belmonthill.org/about/welcome-from-our-head-of-school/defining-character | https://www.belmonthill.org/about/welcome-from-our-head-of-school/culture-working-together-accountability | https://www.belmonthill.org/about/welcome-from-our-head-of-school/excellence-a-curriculum-for-boys | https://www.belmonthill.org/about/welcome-from-our-head-of-school/exposure-the-co-curriculum,Playwright,https://belmonthill.org,https://www.belmonthill.org/,
SimplePadel,https://simplepadel.com/,,MA,Unknown,pickleball; tennis; squash; padel,Indoor and outdoor,,,,,,,,,isabella@simplepadel.com,hello@simplepadel.com,,,,,,,simplepadel.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://simplepadel.com/ | https://simplepadel.com/about/ | https://simplepadel.com/padel-in-the-us/ | https://simplepadel.com/how-to-play-padel/ | https://simplepadel.com/padel-balls/ | https://simplepadel.com/contact/,Playwright,https://simplepadel.com,https://simplepadel.com/,
Ski Ward,https://skiward.com/,Shrewsbury,MA,School,volleyball,Indoor and outdoor,1,s | Employment Volleyball - Ski Ward Volleyball - Ski Ward Special Events - Ski Ward Rent one court—or all three—in convenient one-hour blocks for casual play ... ©2026 Ski Ward | 1000 Main,,,,,,(508) 842-6346,,,,,,,,,skiward.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://skiward.com/ | https://skiward.com/mountain-info/about-us/ | https://skiward.com/mountain-info/contact-us/ | https://skiward.com/tickets-rentals/lift-tickets/ | https://skiward.com/tickets-rentals/rental-equipment/ | https://skiward.com/tickets-rentals/season-passes/ | https://skiward.com/lessons/vacation-week-programs/,Playwright,https://skiward.com,https://skiward.com/,
Soccer Asylum,https://soccerasylum.com/,Paxton,MA,Health Club,tennis; futsal,Indoor and outdoor,,,,,,,,(508) 459-0026,,info@soccerasylum.com,,,,,,,soccerasylum.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://soccerasylum.com/ | https://soccerasylum.com/soccer-training/ | https://soccerasylum.com/gym-memberships/ | https://soccerasylum.com/field-rentals/ | https://soccerasylum.com/contact/,Playwright,https://soccerasylum.com,https://soccerasylum.com/,
South Shore Wolfpack Volleyball,https://www.southshorewolfpackvolleyball.com/,Pembroke,MA,School,volleyball,Indoor and outdoor,5,"Complex in Pembroke, Massachusetts, Wolfpack Volleyball provides athletes with access to five indoor volleyball courts and three outdoor sand courts. Our experienced and passionate coaching staff is dedicated",,,,,,(508) 306-1250,sswolfpackvolleyball@gmail.com,,,,,,,,southshorewolfpackvolleyball.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.southshorewolfpackvolleyball.com/ | https://www.southshorewolfpackvolleyball.com/page/show/9533958-boys-program | https://www.southshorewolfpackvolleyball.com/youthprograms,Playwright,https://southshorewolfpackvolleyball.com,https://www.southshorewolfpackvolleyball.com/,
South Shore YMCA,https://ssymca.org/,Hanover,MA,YMCA / JCC,pickleball; tennis; basketball; volleyball,Indoor and outdoor,,,,,,,,(781) 829-8585,,,,,,,,,ssymca.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://ssymca.org/ | https://ssymca.org/contact/ | https://ssymca.org/membership-benefits/ | https://ssymca.org/membership-benefits/join-now/ | https://ssymca.org/membership-benefits/tour/ | https://ssymca.org/membership-benefits/types-rates/ | https://ssymca.org/membership-benefits/specials-promotions/,Playwright,https://ssymca.org,https://ssymca.org/,
Southborough Recreation Department: Online Registration by MyRec.com Recreation Management Software,https://southboroughma.myrec.com/info/default.aspx,Southborough,MA,Unknown,pickleball; tennis; basketball; volleyball,Indoor and outdoor,,,,,,,,(508) 229-4452,recreation@southboroughma.com,,,,,,,,southboroughma.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://southboroughma.myrec.com/info/default.aspx | https://southboroughma.myrec.com/info/activities/default.aspx | https://southboroughma.myrec.com/info/facilities/default.aspx | https://southboroughma.myrec.com/info/contact/default.aspx,Playwright,https://southboroughma.myrec.com,https://southboroughma.myrec.com/info/default.aspx,
Sport Court,https://www.sportcourtma.com/,Lynnfield,MA,Pickleball Club,pickleball; tennis; basketball; volleyball; futsal,Indoor and outdoor,,,,,,,,(978) 474-4029,,,,,,,,,sportcourtma.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.sportcourtma.com/ | https://www.sportcourtma.com/contact/ | https://www.sportcourtma.com/residential-backyard-court-builders/ | https://www.sportcourtma.com/commercial-court-builders/ | https://www.sportcourtma.com/commercial-court-builders/sourcewell/ | https://www.sportcourtma.com/commercial-court-builders/boys-and-girls-clubs/ | https://www.sportcourtma.com/commercial-court-builders/business-parks/,Playwright,https://sportcourtma.com,https://www.sportcourtma.com/,
Sport Court Northeast,https://dgcourts.com/,North Andover,MA,School,pickleball; tennis; basketball; volleyball; badminton,Indoor and outdoor,2,"chnic Institute in Troy, NY 110’ x 75’ playing surface Full court basketball, volleyball, two pickleball courts, and two side basketball half court setups New… Explore This Project NEW COURT INSTALLATI",7000,"le space for year-round community activities. Explore This Project NEW COURT INSTALLATION 7,000sf Multi-Sport Game Court Installation in Manchester NH Our team recently completed a stunni",,,,(888) 309-1970,,,,,,,,,dgcourts.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://dgcourts.com/ | https://dgcourts.com/game-court-portfolio/ | https://dgcourts.com/before-after-game-court-renovations/ | https://dgcourts.com/sport-court-blog/ | https://dgcourts.com/wp-content/uploads/2023/10/backyard-basketball-court-installers-bedford-nh-02.jpg | https://dgcourts.com/wp-content/uploads/2023/10/bennington-vt-sport-court-installers-06.jpg | https://dgcourts.com/wp-content/uploads/2023/09/sport-court-installers-lee-nh-02.jpg,Playwright,https://dgcourts.com,https://dgcourts.com/,
Sports Tek Athletic Surfaces,https://www.sportsteksurfaces.com/,Beverly,MA,Pickleball Club,pickleball; tennis; basketball; volleyball; futsal,Indoor and outdoor,,,,,,,,(978) 578-1379,,info@sportsteksurfaces.com,,,,,,,sportsteksurfaces.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank.,https://www.sportsteksurfaces.com/ | https://www.sportsteksurfaces.com/about-us/ | https://www.sportsteksurfaces.com/basketball-court-installaition/ | https://www.sportsteksurfaces.com/custom-courts/ | https://www.sportsteksurfaces.com/contact-us/,Playwright,https://sportsteksurfaces.com,https://www.sportsteksurfaces.com/,
Springfield JCC,https://www.springfieldjcc.org/,Springfield,MA,YMCA / JCC,pickleball; basketball,Indoor and outdoor,,,,,Mickey,Aldrich,Facilities Manager,(413) 739-4715,maldrich@springfieldjcc.org,info@springfieldjcc.org,,,,,,,springfieldjcc.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.springfieldjcc.org/ | https://www.springfieldjcc.org/travel-programs | https://www.springfieldjcc.org/learn-about-membership-at-the-j | https://www.springfieldjcc.org/about | https://www.springfieldjcc.org/staff | https://www.springfieldjcc.org/youth-and-family | https://www.springfieldjcc.org/adults,Playwright,https://springfieldjcc.org,https://www.springfieldjcc.org/,
Squashwest - Game On - Time for Sport!,https://squashwest.com/,Acton,MA,Unknown,pickleball; squash; padel,Indoor and outdoor,,,,,JOHN,BLEUER,General Manager,(978) 897-2972,john@squashwest.com,info@squashwest.com,,,,,,,squashwest.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://squashwest.com/ | https://squashwest.com/about-us-2/ | https://squashwest.com/our-team/ | https://squashwest.com/about-us-2/modernizing-squashwest/ | https://squashwest.com/membership/ | https://squashwest.com/member-programs/ | https://squashwest.com/about-us-2/fitness/,Playwright,https://squashwest.com,https://squashwest.com/,
Starland,https://starlandsports.com/,Hanover,MA,Sportsplex,basketball; volleyball; futsal,Indoor and outdoor,,,175000,"field trips, team outings & more. Accommodations available for up to 5,000 guests across 175,000 square feet of space. BOOK TODAY EVENTS & CALENDAR 8/21/26 Toddler Time POP-UP 8/23/26 Toddler Time P",,,,(781) 996-3053,,info@starlandsports.com,,,,,,,starlandsports.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://starlandsports.com/ | https://starlandsports.com/rec-program | https://starlandsports.com/about | https://starlandsports.com/about/photos | https://starlandsports.com/about/sponsorships | https://starlandsports.com/about/deals | https://starlandsports.com/about/donations,Playwright,https://starlandsports.com,https://starlandsports.com/,
Stoneham Recreation Department: Online Registration by MyRec.com Recreation Management Software,https://stonehamma.myrec.com/info/default.aspx,Stoneham,MA,Unknown,pickleball; basketball,Indoor and outdoor,,,,,,,,(781) 279-2609,bblumsack@stoneham-ma.gov,,,,,,,,stoneham-ma.gov,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://stonehamma.myrec.com/info/default.aspx | https://stonehamma.myrec.com/info/activities/default.aspx | https://stonehamma.myrec.com/info/facilities/default.aspx | https://stonehamma.myrec.com/info/contact/default.aspx,Playwright,https://stonehamma.myrec.com,https://stonehamma.myrec.com/info/default.aspx,
"Summer at Brooks - Summer camp in North Andover, Massachusetts",https://summer.brooksschool.org/,North Andover,MA,School,pickleball; tennis; basketball; volleyball,Indoor and outdoor,,,,,,,,(978) 725-6253,summerprograms@brooksschool.org,,,,,,,,brooksschool.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://summer.brooksschool.org/ | https://summer.brooksschool.org/contact/ | https://summer.brooksschool.org/about/ | https://summer.brooksschool.org/about/our-story/ | https://summer.brooksschool.org/about/leadership/ | https://summer.brooksschool.org/about/before-and-after-care/,Playwright,https://summer.brooksschool.org,https://summer.brooksschool.org/,
Teamworks Acton,https://www.teamworksacton.com/,Canton,MA,School,basketball,Indoor and outdoor,,,63000,"MA ABOUT ADULT YOUTH CAMPS EVENTS RENTALS WELCOME TO TEAMWORKS ACTON Teamworks Acton is a 63,000 square-foot indoor/outdoor sport and recreation center located off of Route 2 in Acton, MA. The facil",,,,(978) 287-5533,,info@teamworksacton.com,,,,,,,teamworksacton.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.teamworksacton.com/ | https://www.teamworksacton.com/aboutus.aspx | https://www.teamworksacton.com/youthprogram.aspx | https://www.teamworksacton.com/vacationnightout.aspx | https://www.teamworksacton.com/meetthestaff.aspx | https://www.teamworksacton.com/rentalevents.aspx | https://www.teamworksacton.com/contactus.aspx,Playwright,https://teamworksacton.com,https://www.teamworksacton.com/,
Teamworks Northboro,https://www.teamworksnorthboro.com/,Northborough,MA,School,basketball; volleyball; futsal,Indoor and outdoor,2,"Athletic Surface perfect for Futsal, Basketball and Volleyball. The 85x65 court features 2 volleyball courts or a ... A large, boarded arena (180x85) featuring a state-of-the-art turf surface. One d",70000,"YOUTH CAMPS EVENTS RENTALS WELCOME TO TEAMWORKS NORTHBOROUGH Teamworks Northborough is a 70,000 square-foot indoor/outdoor sport and recreation center located off of Route 9 in Northborough, MA. Th",,,,(508) 351-9800,,info@teamworksnorthboro.com,,,,,,,teamworksnorthboro.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.teamworksnorthboro.com/ | https://www.teamworksnorthboro.com/aboutus.aspx | https://www.teamworksnorthboro.com/youthprogram.aspx | https://www.teamworksnorthboro.com/vacationnightout.aspx | https://www.teamworksnorthboro.com/meetthestaff.aspx | https://www.teamworksnorthboro.com/rentalevents.aspx | https://www.teamworksnorthboro.com/contactus.aspx,Playwright,https://teamworksnorthboro.com,https://www.teamworksnorthboro.com/,
Teamworks Seekonk,https://www.teamworksseekonk.com/,Seekonk,MA,School,basketball; volleyball; futsal,Indoor and outdoor,,,,,,,,(508) 336-6565,,info@teamworksseekonk.com,,,,,,,teamworksseekonk.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.teamworksseekonk.com/ | https://www.teamworksseekonk.com/aboutus.aspx | https://www.teamworksseekonk.com/youthprogram.aspx | https://www.teamworksseekonk.com/vacationnightout.aspx | https://www.teamworksseekonk.com/rentalevents.aspx | https://www.teamworksseekonk.com/contactus.aspx | https://www.teamworksseekonk.com/default.aspx,Playwright,https://teamworksseekonk.com,https://www.teamworksseekonk.com/,
"Tennis & Swimming facility -North Easton, Massachusetts, Ma",https://www.eastontennisandswim.net/,Easton,MA,Racquet / Tennis Club,pickleball; tennis; basketball; volleyball; badminton,Indoor and outdoor,5,"lubhouse and connecting it to both tennis buildings, extending our hard court building to 5 tennis courts. Currently were constructing our state-of-the-art outdoor swim facility which will be in",,,USPTA,Certified,Owner,(508) 297-1599,,,uspta@eastontennisandswim.net,uspta.certified@eastontennisandswim.net,usptacertified@eastontennisandswim.net,ucertified@eastontennisandswim.net,u.certified@eastontennisandswim.net,usptac@eastontennisandswim.net,eastontennisandswim.net,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.eastontennisandswim.net/ | https://www.eastontennisandswim.net/about | https://www.eastontennisandswim.net/meet-the-staff | https://www.eastontennisandswim.net/our-facility | https://www.eastontennisandswim.net/contract-our-time | https://www.eastontennisandswim.net/court-time-and-fees | https://www.eastontennisandswim.net/membership,Playwright,https://eastontennisandswim.net,https://www.eastontennisandswim.net/,
"Tennis court surfaces, tennis surfaces, and other sport surfaces home page",https://www.novasports.com/,Milford,MA,Racquet / Tennis Club,tennis; basketball,Indoor and outdoor,,,,,,,,(508) 473-6540,,,,,,,,,novasports.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.novasports.com/ | https://www.novasports.com/locate-a-court/ | https://www.novasports.com/contact-us/ | https://www.novasports.com/company/about-us/ | https://www.novasports.com/company/pro-memberships/ | https://www.novasports.com/court-gallery-tennis/,Playwright,https://novasports.com,https://www.novasports.com/,
TennisMatch.io,https://www.tennismatch.io/,Chestnut Hill,MA,Country Club,pickleball; tennis; padel,Indoor and outdoor,4,"isMatch.io Open Play Pickleball and Padel Club — 11 courts - TennisMatch.io Kingston MA — 4 pickleball courts - Kingsbury Club - TennisMatch.io Tennis Courts in Southbridge, MA - TennisMatch.io Open",,,,,,(407) 677-8000,,,,,,,,,tennismatch.io,Indoor and Outdoor,Both indoor and outdoor court language found on site. MA location evidence: address. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.tennismatch.io/ | https://www.tennismatch.io/facilities | https://www.tennismatch.io/facilities/us/fl/orlando/us-fl-orlando-usta-national-campus | https://www.tennismatch.io/facilities/us/va/arlington/us-va-arlington-army-navy-country-club | https://www.tennismatch.io/facilities/us/ga/columbus/us-ga-columbus-cooper-creek-tennis-center | https://www.tennismatch.io/facilities/us/va/reston/us-va-reston-reston-association-tennis | https://www.tennismatch.io/facilities/us/fl/wesley-chapel/us-fl-wesley-chapel-saddlebrook-resort,Playwright,https://tennismatch.io,https://www.tennismatch.io/,
