Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Red Ledges Club,https://redledges.clubhouseonline-e3.net/Amenities.aspx,,UT,School,tennis,Indoor and outdoor,,,,,,,,,,,,,,redledges.clubhouseonline-e3.net,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://redledges.clubhouseonline-e3.net/Amenities.aspx | https://redledges.clubhouseonline-e3.net/login.aspx?ReturnUrl=%2fEventManagement%2fEventCalendar.aspx,Playwright,https://redledges.clubhouseonline-e3.net,https://redledges.clubhouseonline-e3.net/Amenities.aspx,
Redstone Peaks,https://redstonepeaks.com/,Parowan,UT,Unknown,pickleball; tennis,Indoor and outdoor,,,,,,,,,,,,,,redstonepeaks.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://redstonepeaks.com/ | https://redstonepeaks.com/about | https://redstonepeaks.com/contact,Playwright,https://redstonepeaks.com,https://redstonepeaks.com/,
Salina Pickleball,https://salinapickleball.com/,Salina,UT,Pickleball Club,pickleball,Indoor and outdoor,,,,,,,,,,,,,,salinapickleball.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://salinapickleball.com/,Playwright,https://salinapickleball.com,https://salinapickleball.com/,
Salt Lake Academy,https://www.saltlakeacademy.org/,Herriman,UT,College / University,basketball; volleyball,Indoor and outdoor,,,,,,,,,,,,,,saltlakeacademy.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.saltlakeacademy.org/ | https://www.saltlakeacademy.org/world-class-training-facility | https://www.saltlakeacademy.org/administration | https://www.saltlakeacademy.org/athletics | https://www.saltlakeacademy.org/graduation-requirements | https://www.saltlakeacademy.org/athletics-program | https://www.saltlakeacademy.org/contact-us,Playwright,https://saltlakeacademy.org,https://www.saltlakeacademy.org/,
"Salt Lake City Hotels, Restaurants, Nightlife & Events",https://www.saltlakecity.com/,,UT,Unknown,tennis; basketball; volleyball; squash,Indoor and outdoor,,,,,,,,,,,,,,saltlakecity.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.saltlakecity.com/ | https://www.saltlakecity.com/places | https://www.saltlakecity.com/contact.html,Playwright,https://saltlakecity.com,https://www.saltlakecity.com/,
Salt Lake Community College Athletics,https://slccbruins.com/,Salt Lake City,UT,College / University,basketball; volleyball,Indoor and outdoor,,,Karl,Maeser,President,,,karl@slccbruins.com,karl.maeser@slccbruins.com,karlmaeser@slccbruins.com,kmaeser@slccbruins.com,k.maeser@slccbruins.com,karlm@slccbruins.com,slccbruins.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://slccbruins.com/ | https://slccbruins.com/staff-directory | https://slccbruins.com/sports/2010/3/4/GEN_0304101907.aspx,Playwright,https://slccbruins.com,https://slccbruins.com/,
Santa Clara Pickleball: Where to Play & Get Started,https://santaclarapickleball.com/,Santa Clara,UT,Pickleball Club,pickleball,Indoor and outdoor,,,,,,,,,,,,,,santaclarapickleball.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://santaclarapickleball.com/,Playwright,https://santaclarapickleball.com,https://santaclarapickleball.com/,
Saratoga Springs Pickleball,https://saratogaspringspickleball.com/,Saratoga Springs,UT,Pickleball Club,pickleball,Indoor and outdoor,,,,,,,,,,,,,,saratogaspringspickleball.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://saratogaspringspickleball.com/,Playwright,https://saratogaspringspickleball.com,https://saratogaspringspickleball.com/,
"Search all Vacation Rentals, Airbnb, B&B & Hotels",https://www.cozycozy.com/us,Trinity River,UT,Unknown,pickleball; tennis; basketball,Indoor and outdoor,,,,,,,,,,,,,,cozycozy.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.cozycozy.com/us | https://www.cozycozy.com/us/vacation-rentals | https://www.cozycozy.com/us/villa-rentals | https://www.cozycozy.com/us/short-term-rentals | https://www.cozycozy.com/us/outer-banks-vacation-rentals | https://www.cozycozy.com/us/destin-vacation-rentals | https://www.cozycozy.com/us/gulf-shores-vacation-rentals,Playwright,https://cozycozy.com,https://www.cozycozy.com/us,
Second Summit Cider Co.,https://secondsummitcider.com/,Millcreek,UT,College / University,pickleball,Indoor and outdoor,9,"reek, UT 84107 385.371.7646 info@secondsummitcider.com Hours Monday - Thursday Pickleball courts: 9 am - 10 pm (By online reservation, walk-ins welcome if courts are open) Taproom Hours: 10",,,,,info@secondsummitcider.com,,,,,,,secondsummitcider.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages.,https://secondsummitcider.com/ | https://secondsummitcider.com/about,Playwright,https://secondsummitcider.com,https://secondsummitcider.com/,
Shalom Austin,https://shalomaustin.org/,,UT,YMCA / JCC,pickleball; tennis,Indoor and outdoor,6,"cre Campus Explore our facility! Our fantastic space includes a two-story fitness center, six tennis courts, a family aquatic center featuring a lap pool and a children’s activity pool, an outdoor",,,,,info@shalomaustin.org,,,,,,,shalomaustin.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: mention. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://shalomaustin.org/ | https://shalomaustin.org/about/ | https://shalomaustin.org/leadership/ | https://shalomaustin.org/rentals/ | https://shalomaustin.org/contact/ | https://shalomaustin.org/casemanagement/ | https://shalomaustin.org/membership/,Playwright,https://shalomaustin.org,https://shalomaustin.org/,
Site Title,https://paradisevillage107.com/,Santa Clara,UT,Pickleball Club,pickleball; tennis; basketball; volleyball,Indoor and outdoor,,,Updating,Price...,Owner,,,updating@paradisevillage107.com,updating.price@paradisevillage107.com,updatingprice@paradisevillage107.com,uprice@paradisevillage107.com,u.price@paradisevillage107.com,updatingp@paradisevillage107.com,paradisevillage107.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://paradisevillage107.com/,Playwright,https://paradisevillage107.com,https://paradisevillage107.com/,
SLC Padel Club,https://slcpadelclub.com/,Woods Cross,UT,School,padel,Indoor and outdoor,,,,,,,info@slcpadelclub.com,,,,,,,slcpadelclub.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://slcpadelclub.com/ | https://slcpadelclub.com/about-us,Playwright,https://slcpadelclub.com,https://slcpadelclub.com/,
Smithfield Recreation Center,https://smithfieldrecreation.com/,Smithfield,UT,School,pickleball; basketball; volleyball; racquetball,Indoor and outdoor,3,ht room 2 – 55″ HDTV’s in weight room 4 Full-size basketball courts Surround sound stereo 3 racquetball courts Dance Studio 2 running/walking tracks Indoor volleyball and batting cages 2 – 55″ HDTV in,,,,,,,,,,,,smithfieldrecreation.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://smithfieldrecreation.com/ | https://smithfieldrecreation.com/facilities/ | https://smithfieldrecreation.com/memberships/ | https://smithfieldrecreation.com/parks-facilities/ | https://smithfieldrecreation.com/pickleballcourts/ | https://smithfieldrecreation.com/contact-us/,Playwright,https://smithfieldrecreation.com,https://smithfieldrecreation.com/,
SnapSports of Utah Blog,https://snapsportsut.com/,Salt Lake City,UT,School,tennis; basketball; volleyball; badminton; futsal; handball,Indoor and outdoor,,,,,,,,,,,,,,snapsportsut.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.,https://snapsportsut.com/ | https://snapsportsut.com/about-snapsports-of-utah/ | https://snapsportsut.com/contact-snapsports-of-utah/ | https://snapsportsut.com/residential-court-and-gym-gallery/ | https://snapsportsut.com/commercial-gymnasium-court-gallery/,Playwright,https://snapsportsut.com,https://snapsportsut.com/,
Sport Court of Southern Utah,https://sportcourtofsouthernutah.com/,,UT,Unknown,pickleball; tennis; basketball; volleyball; badminton,Indoor and outdoor,,,,,,,,,,,,,,sportcourtofsouthernutah.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank.,https://sportcourtofsouthernutah.com/ | https://sportcourtofsouthernutah.com/residential/basketball/ | https://sportcourtofsouthernutah.com/residential/pickleball/ | https://sportcourtofsouthernutah.com/residential/volleyball/ | https://sportcourtofsouthernutah.com/residential/tennis/ | https://sportcourtofsouthernutah.com/commercial/,Playwright,https://sportcourtofsouthernutah.com,https://sportcourtofsouthernutah.com/,
Sport Court West,https://sportcourtwest.com/,Salt Lake City,UT,Unknown,pickleball; tennis; basketball; volleyball; badminton; futsal,Indoor and outdoor,,,,,,,info@sportcourtwest.com,,,,,,,sportcourtwest.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.,https://sportcourtwest.com/ | https://sportcourtwest.com/residential/basketball/ | https://sportcourtwest.com/residential/pickleball/ | https://sportcourtwest.com/residential/volleyball/ | https://sportcourtwest.com/residential/tennis/ | https://sportcourtwest.com/commercial/,Playwright,https://sportcourtwest.com,https://sportcourtwest.com/,
Sports Academy & Racquet Club,https://www.sportsacademy.com/,Farmington,UT,Racquet / Tennis Club,tennis; basketball; squash; racquetball,Indoor and outdoor,,,,,,,,,,,,,,sportsacademy.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.sportsacademy.com/ | https://www.sportsacademy.com/memberships | https://www.sportsacademy.com/courts | https://www.sportsacademy.com/meet-the-trainers | https://www.sportsacademy.com/meet-the-instructors | https://www.sportsacademy.com/meet-the-pilates-instructors | https://www.sportsacademy.com/reformer-pilates,Playwright,https://sportsacademy.com,https://www.sportsacademy.com/,
Sports Facility Construction Company,https://allsportsinc.com/,,UT,Fieldhouse,tennis; basketball; volleyball,Indoor and outdoor,,,Norm,Gill,President,,,norm@allsportsinc.com,norm.gill@allsportsinc.com,normgill@allsportsinc.com,ngill@allsportsinc.com,n.gill@allsportsinc.com,normg@allsportsinc.com,allsportsinc.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: mention. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://allsportsinc.com/ | https://allsportsinc.com/sports-construction-company | https://allsportsinc.com/sports-construction-company/sports-facility-construction-contractor | https://allsportsinc.com/indoor-sports-facility-construction | https://allsportsinc.com/turf-flooring-for-gyms | http://allsportsinc.com/sports-complex-construction | https://allsportsinc.com/indoor-artificial-turf-installation/multi-sport-indoor-facility,Playwright,https://allsportsinc.com,https://allsportsinc.com/,
Sports Mall,https://sportsmallgroup.com/,Murray,UT,Racquet / Tennis Club,pickleball; tennis; basketball; squash; racquetball; handball,Indoor and outdoor,18,"erfect blend of fitness, fun, and community. ABOUT THE FACILITY Spacious 10-acre facility 18 tennis courts & 15 pickleball courts Year-round swimming pool Group fitness classes & Personal Training",,,,,,,,,,,,sportsmallgroup.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://sportsmallgroup.com/ | https://sportsmallgroup.com/about/ | https://sportsmallgroup.com/facility-hours/ | https://sportsmallgroup.com/leadership/ | https://sportsmallgroup.com/membership/ | https://sportsmallgroup.com/book-court/,Playwright,https://sportsmallgroup.com,https://sportsmallgroup.com/,
SportsWest Construction,https://www.sportswestco.com/,Murray,UT,Pickleball Club,pickleball; tennis; basketball; volleyball; padel,Indoor and outdoor,,,,,,,info@sportswestco.com,,,,,,,sportswestco.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.,https://www.sportswestco.com/ | https://www.sportswestco.com/about/ | https://www.sportswestco.com/residential-courts/ | https://www.sportswestco.com/commercial-courts/ | https://www.sportswestco.com/design-a-court/ | https://www.sportswestco.com/contact/ | https://www.sportswestco.com/videos/,Playwright,https://sportswestco.com,https://www.sportswestco.com/,
StGeorgeUTRealEstate.com,https://www.stgeorgeutrealestate.com/,Hurricane,UT,Country Club,pickleball,Indoor and outdoor,,,,,,,,,,,,,,stgeorgeutrealestate.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.stgeorgeutrealestate.com/ | https://www.stgeorgeutrealestate.com/member/contact/ | https://www.stgeorgeutrealestate.com/buying/ | https://www.stgeorgeutrealestate.com/selling/ | https://www.stgeorgeutrealestate.com/st-george-nightly-or-vacation-rentals/,Playwright,https://stgeorgeutrealestate.com,https://www.stgeorgeutrealestate.com/,
Student Wellness (SWELL),https://studentwellness.byu.edu/,Provo,UT,College / University,tennis; racquetball,Indoor and outdoor,22,. Learn more Outdoors Unlimited Pools Extramural Sports Pools Closed for Repairs 8/14 - 8/22 Tennis Courts Closed for Resurfacing Indoor Courts: 8/3-8/6 Outdoor Courts: 8/9-8/31 (Courts 1-10) We a,,,,studentwellness@byu.edu,,,,,,,,byu.edu,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://studentwellness.byu.edu/ | https://studentwellness.byu.edu/wondering-about-wellness-ask-us | https://studentwellness.byu.edu/maps | https://studentwellness.byu.edu/facility-hours | https://studentwellness.byu.edu/memberships | https://studentwellness.byu.edu/facility-waivers | https://studentwellness.byu.edu/facilities,Playwright,https://studentwellness.byu.edu,https://studentwellness.byu.edu/,
Sunpro Tennis & Pickleball Club,https://sunproclub.com/,Springville,UT,Pickleball Club,pickleball; tennis,Indoor and outdoor,11,ontinues to inspire all those fortunate enough to be under his tutelage. FEATURES: Tennis 11 Tennis Courts. 6 courts inside and 5 lighted courts outside. Upper level Mezzanine for excellent viewin,,,,,,,,,,,,sunproclub.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://sunproclub.com/ | https://sunproclub.com/about-sunpro-tennis-pickleball-club/ | https://sunproclub.com/junior-tennis-programs/ | https://sunproclub.com/membership-2/ | https://sunproclub.com/court-reservations/ | https://sunproclub.com/contact/,Playwright,https://sunproclub.com,https://sunproclub.com/,
SUU,https://www.suu.edu/,Cedar City,UT,College / University,pickleball; tennis; basketball; volleyball; badminton,Indoor and outdoor,,,Tradition,Keeper,President,,info@suu.edu,tradition@suu.edu,tradition.keeper@suu.edu,traditionkeeper@suu.edu,tkeeper@suu.edu,t.keeper@suu.edu,traditionk@suu.edu,suu.edu,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.suu.edu/ | https://www.suu.edu/about/ | https://www.suu.edu/facstaff/ | https://www.suu.edu/programs/,Playwright,https://suu.edu,https://www.suu.edu/,
Tava Resort,https://www.tavaresort.com/,Hurricane,UT,Pickleball Club,pickleball; tennis; basketball; racquetball,Indoor and outdoor,4,"stunning Pine Valley Mountain views. Community amenities: 2 year-round pools, lazy river, four pickleball courts, tennis court, indoor racquetball/pickleball court, fitness/wellness center, and clubhous",,,,margiesellsutah@gmail.com,contact@tavaresort.com,,,,,,,tavaresort.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.tavaresort.com/ | https://www.tavaresort.com/short-term-rentals | https://www.tavaresort.com/contact,Playwright,https://tavaresort.com,https://www.tavaresort.com/,
The Dyrt,https://thedyrt.com/,George,UT,Unknown,basketball; volleyball,Indoor and outdoor,,,,,,u003einfo@thedyrt.com,support@thedyrt.com,,,,,,,thedyrt.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://thedyrt.com/ | https://thedyrt.com/about/us | https://thedyrt.com/camping/arizona/near/flagstaff | https://thedyrt.com/about/rules | https://thedyrt.com/about/privacy | https://thedyrt.com/about/tacos,Playwright,https://thedyrt.com,https://thedyrt.com/,
The Green on Campus Drive | Student Housing Across the Street from UVU,https://thegreenoncampusdrive.com/,Orem,UT,Unknown,pickleball; basketball; volleyball,Indoor and outdoor,2,"music room with a piano, a free soda machine, and outdoor pergolas with festoon lighting, 2 pickleball courts, smartphone controlled access, comprehensive camera surveillance, and an amazon hub parce",,,,,,,,,,,,thegreenoncampusdrive.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://thegreenoncampusdrive.com/ | https://thegreenoncampusdrive.com/contact/,Playwright,https://thegreenoncampusdrive.com,https://thegreenoncampusdrive.com/,
The Heritage Hotel of Quincy Quincy,https://www.heritagehotelquincy.com/,,UT,Unknown,basketball; volleyball,Indoor and outdoor,,,,,,,frontdesk@heritagehotelquincy.com,,,,,,,heritagehotelquincy.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.heritagehotelquincy.com/ | https://www.heritagehotelquincy.com/Contact-The-Heritage-Hotel-of-Quincy-Quincy-Illinois.php | https://www.heritagehotelquincy.com/travel-directory.php,Playwright,https://heritagehotelquincy.com,https://www.heritagehotelquincy.com/,
The Kitchen,https://www.thekitchenpb.com/,,UT,School,pickleball,Indoor and outdoor,,,,,,,,,,,,,,thekitchenpb.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.thekitchenpb.com/ | https://www.thekitchenpb.com/about | https://www.thekitchenpb.com/reserve | https://www.thekitchenpb.com/callie-jo-smith-membership,Playwright,https://thekitchenpb.com,https://www.thekitchenpb.com/,
The Peac Updated,https://www.thepeac.com/,Pleasant Grove,UT,School,tennis,Indoor and outdoor,,,,,,,,,,,,,,thepeac.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.thepeac.com/ | https://www.thepeac.com/our-facility | https://www.thepeac.com/contact | https://www.thepeac.com/staff | https://www.thepeac.com/athletics | https://www.thepeac.com/athlete-development-program | https://www.thepeac.com/indoor-field-rentals,Playwright,https://thepeac.com,https://www.thepeac.com/,
The Pickleball Academy,https://pballacademy.com/,W Marriott-Slaterville,UT,Pickleball Club,pickleball,Indoor and outdoor,2,"MORE THE PICKLEBALL ACADEMY 668 N 2075 W Marriott-Slaterville, UT. 801-609-6060 ABOUT US 2 Indoor Courts Year Round Temperature Controlled Fully Dedicated Pickleball Courts. 2 Outdoor Courts Com",,,,,,,,,,,,pballacademy.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://pballacademy.com/,Playwright,https://pballacademy.com,https://pballacademy.com/,
The Picklr Bluffdale,https://picklrbluffdale.com/,Herriman,UT,School,pickleball,Indoor and outdoor,10,LIMITED PLAY. ✓ Court reservations ✓ Open play + leagues ✓ 4 P-Series clinic passes ✓ All 10 courts in Bluffdale START THE 15-DAY TRIAL No commitment. Adults 18+. 15892 S Rockwell Park Cove,,,,bluffdale.ut@thepicklrfranchise.com,,,,,,,,thepicklrfranchise.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://picklrbluffdale.com/ | https://picklrbluffdale.com/membership | https://picklrbluffdale.com/contact | https://picklrbluffdale.com/events/mon-breakfast-ball | https://picklrbluffdale.com/events/mon-jr-skills | https://picklrbluffdale.com/events/mon-skills-drills-beg | https://picklrbluffdale.com/events/tue-senior-open,Playwright,https://picklrbluffdale.com,https://picklrbluffdale.com/,
The Salt Project,https://saltproject.co/,Moab,UT,Unknown,basketball; racquetball,Indoor and outdoor,,,,,,,hello@saltproject.co,,,,,,,saltproject.co,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.,https://saltproject.co/ | https://saltproject.co/hello | https://saltproject.co/contact | https://saltproject.co/about,Playwright,https://saltproject.co,https://saltproject.co/,
Travel + Leisure,https://www.travelandleisure.com/,,UT,Unknown,tennis; volleyball,Indoor and outdoor,,,,,,,,,,,,,,travelandleisure.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.travelandleisure.com/ | https://www.travelandleisure.com/about-us-5324386 | https://www.travelandleisure.com/hotels-resorts/vacation-rentals | https://www.travelandleisure.com/cape-town-hidden-gems-travel-guide-8698963,Playwright,https://travelandleisure.com,https://www.travelandleisure.com/,
University of Texas Athletics,https://texaslonghorns.com/,,UT,College / University,tennis; basketball; volleyball,Indoor and outdoor,,,Chris,Ogden,General Manager,,,chris@texaslonghorns.com,chris.ogden@texaslonghorns.com,chrisogden@texaslonghorns.com,cogden@texaslonghorns.com,c.ogden@texaslonghorns.com,chriso@texaslonghorns.com,texaslonghorns.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://texaslonghorns.com/ | https://texaslonghorns.com/sports/2017/6/29/social-media-directory | https://texaslonghorns.com/facilities | https://texaslonghorns.com/staff-directory | https://texaslonghorns.com/sports/2024/8/28/neighborhood-longhorns-program | https://texaslonghorns.com/sports/2017/6/12/texas-athletics-about-us | https://texaslonghorns.com/sports/2022/5/16/texas-athletics-learfield-directors-cup,Playwright,https://texaslonghorns.com,https://texaslonghorns.com/,
University of Texas Golf Club,https://www.utgolfclub.com/,,UT,College / University,pickleball; tennis,Indoor and outdoor,2,"u'll enjoy a premier tennis experience on our six indoor courts, four outdoor courts, and two pickleball courts, providing year-round play no matter the weather. From taking a lesson with one of our pr",STEVE,TERMEER,General Manager,tayler.termeer@utgolfclub.com,info@utgolfclub.com,,,,,,,utgolfclub.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. Paid access signals present (membership/rental/program).,https://www.utgolfclub.com/ | https://www.utgolfclub.com/membership/login | https://www.utgolfclub.com/membership | https://www.utgolfclub.com/membership/membership-opportunities | https://www.utgolfclub.com/membership/forms/membership-info-request-form | https://www.utgolfclub.com/golf/personnel | https://www.utgolfclub.com/tennis/personnel,Playwright,https://utgolfclub.com,https://www.utgolfclub.com/,
University of Utah Athletics,https://utahutes.com/,Salt Lake City,UT,College / University,tennis; basketball; volleyball,Indoor and outdoor,8,"General Info: Home of the ... Originally built in 1989, the $19 million facility features eight indoor tennis courts, coaches' offices and locker rooms. A new outdoor facility, located ... Home of the Unive",Joe,D'Orazio,General Manager,,,joe@utahutes.com,joe.dorazio@utahutes.com,joedorazio@utahutes.com,jdorazio@utahutes.com,j.dorazio@utahutes.com,joed@utahutes.com,utahutes.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://utahutes.com/ | https://utahutes.com/news/2024/8/22/general-official-mobile-app-of-utah-athletics-utah-360 | https://utahutes.com/staff-directory | https://utahutes.com/facilities | https://utahutes.com/sports/2016/6/10/trads-ute-trads-success-html | https://utahutes.com/sports/2021/2/15/utah-athletics-hall-of-fame | https://utahutes.com/sports/2026/6/29/utah-athletics-2025-26-year-in-review,Playwright,https://utahutes.com,https://utahutes.com/,
USA Volleyball,https://usavolleyball.org/,Salt Lake City,UT,Private Club,volleyball,Indoor and outdoor,,,Scott,Wilhelm,CEO,,office@azregionvolleyball.org,scott@azregionvolleyball.org,scott.wilhelm@azregionvolleyball.org,scottwilhelm@azregionvolleyball.org,swilhelm@azregionvolleyball.org,s.wilhelm@azregionvolleyball.org,scottw@azregionvolleyball.org,azregionvolleyball.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://usavolleyball.org/ | https://usavolleyball.org/contact/ | https://usavolleyball.org/play/national-team-development-program/ | https://usavolleyball.org/membership/ | https://usavolleyball.org/play/about-sitting-volleyball/ | https://usavolleyball.org/play/national-team-development-program/beach-ntdp/ | https://usavolleyball.org/play/national-team-development-program/indoor-ntdp/,Playwright,https://usavolleyball.org,https://usavolleyball.org/,
Utah Architectural Design Firm,https://www.nwlarchitects.com/,Salt Lake City,UT,School,pickleball; tennis; basketball; volleyball,Indoor and outdoor,4,"sketball court with two cross courts, a full-size volleyball court with two cross courts, four pickleball courts, and an ... The aquatic center features an indoor water park, lap pool, hot tub, and outd",LEED,AP,Director of Operations,,,leed@nwlarchitects.com,leed.ap@nwlarchitects.com,leedap@nwlarchitects.com,lap@nwlarchitects.com,l.ap@nwlarchitects.com,leeda@nwlarchitects.com,nwlarchitects.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. UT location evidence: address. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.nwlarchitects.com/ | https://www.nwlarchitects.com/about | https://www.nwlarchitects.com/people | https://www.nwlarchitects.com/projects/orrin-g-hatch-u-s-courthouse,Playwright,https://nwlarchitects.com,https://www.nwlarchitects.com/,
